X,Y
-1.3669064748201438,2.0503597122302155
-1.6906474820143884,2.2661870503597124
-2.1223021582733814,2.158273381294964
-2.4100719424460433,2.0863309352517985
-2.3381294964028774,1.7266187050359711
-2.1942446043165464,1.4388489208633093
