X,Y
-2.697841726618705,-2.553956834532374
-3.0215827338129495,-3.0215827338129495
-3.0215827338129495,-3.3093525179856114
-2.661870503597122,-3.5611510791366907
-2.2302158273381294,-3.3093525179856114
